"Protein_ID","UniProt_ID","Identity","Alignment_length","E_value","Bit_score","UniProt_accession"
"KAK6008182.1","tr|A0ABR0TVS1|A0ABR0TVS1_AURPU",100,265,4.76e-176,484,"A0ABR0TVS1"
"CAD0037448.1","tr|A0A4S9V848|A0A4S9V848_AURPU",100,267,3.1e-176,484,"A0A4S9V848"
"THV85919.1","tr|A0ABR0TE31|A0ABR0TE31_AURPU",99.6,243,1.33e-174,483,"A0ABR0TE31"
"KAK6000541.1","tr|A0ABR0T7X4|A0ABR0T7X4_AURPU",100,243,1.77e-176,483,"A0ABR0T7X4"
"KAK6001654.1","tr|A0ABR0TB32|A0ABR0TB32_AURPU",100,248,3.69e-176,483,"A0ABR0TB32"
"KAK6001724.1","tr|A0ABR0TBD9|A0ABR0TBD9_AURPU",100,393,1.63e-169,483,"A0ABR0TBD9"
"KAK6002720.1","tr|A0ABR0TFN2|A0ABR0TFN2_AURPU",100,234,1.25e-176,483,"A0ABR0TFN2"
"KAK6005229.1","tr|A0ABR0TLV6|A0ABR0TLV6_AURPU",100,409,5.65e-170,483,"A0ABR0TLV6"
"KAK6005979.1","tr|A0ABR0TP10|A0ABR0TP10_AURPU",100,236,1.03e-176,483,"A0ABR0TP10"
"KAK6007944.1","tr|A0ABR0TUP4|A0ABR0TUP4_AURPU",100,254,5.86e-176,483,"A0ABR0TUP4"
"CAD0028508.1","tr|A0ABR0TJV8|A0ABR0TJV8_AURPU",94.5,254,3.56e-176,483,"A0ABR0TJV8"
"CAD0031037.1","tr|A0ABR0TCX2|A0ABR0TCX2_AURPU",91.4,280,2.23e-175,483,"A0ABR0TCX2"
"CAD0054665.1","tr|A0ABR0TFT9|A0ABR0TFT9_AURPU",86.3,285,3.79e-175,483,"A0ABR0TFT9"
"KEQ90043.1","tr|A0ABR0TRX4|A0ABR0TRX4_AURPU",91.1,313,9.19e-174,482,"A0ABR0TRX4"
"THW29201.1","tr|A0ABR0T848|A0ABR0T848_AURPU",90.9,287,4.55e-170,482,"A0ABR0T848"
"THW67142.1","tr|A0ABR0T5V2|A0ABR0T5V2_AURPU",97.9,234,2.37e-176,482,"A0ABR0T5V2"
"KAK6002364.1","tr|A0ABR0TDP0|A0ABR0TDP0_AURPU",100,244,3.85e-176,482,"A0ABR0TDP0"
"KAK6002414.1","tr|A0ABR0TDB4|A0ABR0TDB4_AURPU",100,260,1.32e-175,482,"A0ABR0TDB4"
"KAK6002979.1","tr|A0ABR0TFE5|A0ABR0TFE5_AURPU",100,238,2.42e-176,482,"A0ABR0TFE5"
"KAK6006205.1","tr|A0ABR0TQH6|A0ABR0TQH6_AURPU",100,270,2.84e-175,482,"A0ABR0TQH6"
"THZ45597.1","tr|A0ABR0TV39|A0ABR0TV39_AURPU",94.6,297,4.91e-173,481,"A0ABR0TV39"
"KAK6002267.1","tr|A0ABR0TCV4|A0ABR0TCV4_AURPU",100,239,5.28e-176,481,"A0ABR0TCV4"
"KAK6006206.1","tr|A0ABR0TQ28|A0ABR0TQ28_AURPU",100,241,8.76e-176,481,"A0ABR0TQ28"
"THW09015.1","tr|A0ABR0TL14|A0ABR0TL14_AURPU",96.7,243,4.05e-175,480,"A0ABR0TL14"
"THW27113.1","tr|A0ABR0TMA0|A0ABR0TMA0_AURPU",90.9,274,6.69e-174,480,"A0ABR0TMA0"
"KAK6002806.1","tr|A0ABR0TEG0|A0ABR0TEG0_AURPU",100,241,1.77e-175,480,"A0ABR0TEG0"
"KAK6004331.1","tr|A0ABR0TJS5|A0ABR0TJS5_AURPU",100,241,1.77e-175,480,"A0ABR0TJS5"
"KAK6004551.1","tr|A0ABR0TKZ0|A0ABR0TKZ0_AURPU",100,259,7.07e-175,480,"A0ABR0TKZ0"
"KAK6006440.1","tr|A0ABR0TRE9|A0ABR0TRE9_AURPU",100,252,5.86e-175,480,"A0ABR0TRE9"
"CAC9889584.1","tr|A0ABR0TBN7|A0ABR0TBN7_AURPU",88.6,280,1.77e-174,480,"A0ABR0TBN7"
"OBW64759.1","tr|A0ABR0TBQ0|A0ABR0TBQ0_AURPU",98.8,244,4.56e-172,479,"A0ABR0TBQ0"
"THX58994.1","tr|A0ABR0TTA1|A0ABR0TTA1_AURPU",90.8,261,1.79e-173,479,"A0ABR0TTA1"
"KAK5999557.1","tr|A0ABR0T614|A0ABR0T614_AURPU",100,260,3.11e-174,479,"A0ABR0T614"
"KAK6000936.1","tr|A0ABR0TAF7|A0ABR0TAF7_AURPU",100,277,8.04e-174,479,"A0ABR0TAF7"
"KAK6001325.1","tr|A0ABR0TBK1|A0ABR0TBK1_AURPU",100,240,6.67e-175,479,"A0ABR0TBK1"
"KAK6001901.1","tr|A0ABR0TD07|A0ABR0TD07_AURPU",100,231,2.34e-175,479,"A0ABR0TD07"
"KAK6002450.1","tr|A0ABR0TES9|A0ABR0TES9_AURPU",100,237,5.29e-175,479,"A0ABR0TES9"
"KAK6002557.1","tr|A0ABR0TEH2|A0ABR0TEH2_AURPU",100,236,3.44e-175,479,"A0ABR0TEH2"
"KAK6004510.1","tr|A0ABR0TKR0|A0ABR0TKR0_AURPU",100,224,9.58e-176,479,"A0ABR0TKR0"
"KAK6004767.1","tr|A0ABR0TK97|A0ABR0TK97_AURPU",100,282,8.29e-174,479,"A0ABR0TK97"
"KAK6005728.1","tr|A0ABR0TMS1|A0ABR0TMS1_AURPU",100,291,3.32e-173,479,"A0ABR0TMS1"
"KAK6007146.1","tr|A0ABR0TTE4|A0ABR0TTE4_AURPU",100,268,1.18e-173,479,"A0ABR0TTE4"
"KAK6007609.1","tr|A0ABR0TT22|A0ABR0TT22_AURPU",100,246,1.06e-174,479,"A0ABR0TT22"
"KAK6008260.1","tr|A0ABR0TWJ2|A0ABR0TWJ2_AURPU",100,234,2.08e-175,479,"A0ABR0TWJ2"
"KEQ83774.1","tr|A0ABR0TML4|A0ABR0TML4_AURPU",93.8,257,7.08e-174,478,"A0ABR0TML4"
"THY05336.1","tr|A0ABR0TGM3|A0ABR0TGM3_AURPU",96,252,2.05e-173,478,"A0ABR0TGM3"
"KAK6000441.1","tr|A0ABR0T923|A0ABR0T923_AURPU",100,253,5.2e-174,478,"A0ABR0T923"
"KAK6003329.1","tr|A0ABR0TFX8|A0ABR0TFX8_AURPU",100,246,2.14e-174,478,"A0ABR0TFX8"
"KAK6003588.1","tr|A0ABR0TGM0|A0ABR0TGM0_AURPU",100,318,7.31e-172,478,"A0ABR0TGM0"
"KAK6004745.1","tr|A0ABR0TLH6|A0ABR0TLH6_AURPU",100,236,9.88e-175,478,"A0ABR0TLH6"
"KAK6005336.1","tr|A0ABR0TML3|A0ABR0TML3_AURPU",100,235,6.44e-175,478,"A0ABR0TML3"
"KAK6006488.1","tr|A0ABR0TPW9|A0ABR0TPW9_AURPU",100,269,1.78e-173,478,"A0ABR0TPW9"
"KAK6008821.1","tr|A0ABR0TWF9|A0ABR0TWF9_AURPU",100,230,4.37e-175,478,"A0ABR0TWF9"
"KAK6008834.1","tr|A0ABR0TWI7|A0ABR0TWI7_AURPU",100,233,1.11e-174,478,"A0ABR0TWI7"
"KAK5999304.1","tr|A0ABR0T521|A0ABR0T521_AURPU",100,247,6.62e-174,477,"A0ABR0T521"
"KAK6000529.1","tr|A0ABR0T7V5|A0ABR0T7V5_AURPU",100,244,3.7e-174,477,"A0ABR0T7V5"
"KAK6001878.1","tr|A0ABR0TBR6|A0ABR0TBR6_AURPU",100,240,1.22e-173,477,"A0ABR0TBR6"
"KAK6003093.1","tr|A0ABR0TF81|A0ABR0TF81_AURPU",100,241,4.17e-174,477,"A0ABR0TF81"
"KAK6005477.1","tr|A0ABR0TM17|A0ABR0TM17_AURPU",100,231,1.92e-174,477,"A0ABR0TM17"
"KAK6007284.1","tr|A0ABR0TST3|A0ABR0TST3_AURPU",100,256,1.32e-173,477,"A0ABR0TST3"
"KAK6002112.1","tr|A0ABR0TCU7|A0ABR0TCU7_AURPU",100,243,6.91e-174,476,"A0ABR0TCU7"
"KAK6002939.1","tr|A0ABR0TET3|A0ABR0TET3_AURPU",100,249,2.21e-173,476,"A0ABR0TET3"
"KAK6006400.1","tr|A0ABR0TR34|A0ABR0TR34_AURPU",100,251,2.58e-173,476,"A0ABR0TR34"
"KAK6006494.1","tr|A0ABR0TPV8|A0ABR0TPV8_AURPU",100,242,1.29e-173,476,"A0ABR0TPV8"
"KAK6007803.1","tr|A0ABR0TTM2|A0ABR0TTM2_AURPU",100,236,4.02e-174,476,"A0ABR0TTM2"
"KAK6008257.1","tr|A0ABR0TW01|A0ABR0TW01_AURPU",100,241,5.92e-174,476,"A0ABR0TW01"
"KAK6008691.1","tr|A0ABR0TXH7|A0ABR0TXH7_AURPU",100,280,1.67e-172,476,"A0ABR0TXH7"
"CAD0025389.1","tr|A0ABR0TQV7|A0ABR0TQV7_AURPU",93.2,263,4.09e-173,476,"A0ABR0TQV7"
"KAK6001853.1","tr|A0ABR0TBN4|A0ABR0TBN4_AURPU",100,336,2.31e-170,475,"A0ABR0TBN4"
"KAK6006530.1","tr|A0ABR0TRN9|A0ABR0TRN9_AURPU",100,241,2.41e-173,475,"A0ABR0TRN9"
"CAD0052002.1","tr|A0ABR0TJ92|A0ABR0TJ92_AURPU",94,250,4.15e-173,475,"A0ABR0TJ92"
"CAR4723369.1","tr|A0ABR0TV65|A0ABR0TV65_AURPU",91.1,258,1.39e-172,475,"A0ABR0TV65"
"THV69943.1","tr|A0ABR0TGK8|A0ABR0TGK8_AURPU",90.2,265,4.37e-172,474,"A0ABR0TGK8"
"THW88848.1","tr|A0ABR0TFZ9|A0ABR0TFZ9_AURPU",96,252,1.35e-172,474,"A0ABR0TFZ9"
"THY30419.1","tr|A0ABR0TQX4|A0ABR0TQX4_AURPU",87.1,287,7.78e-172,474,"A0ABR0TQX4"
"KAK6003166.1","tr|A0ABR0TFF7|A0ABR0TFF7_AURPU",100,248,1.18e-172,474,"A0ABR0TFF7"
"KAK6004040.1","tr|A0ABR0TJF7|A0ABR0TJF7_AURPU",100,245,9.4e-173,474,"A0ABR0TJF7"
"KAK6005727.1","tr|A0ABR0TN09|A0ABR0TN09_AURPU",100,260,1.48e-172,474,"A0ABR0TN09"
"KAK6007061.1","tr|A0ABR0TSD2|A0ABR0TSD2_AURPU",100,273,3.99e-172,474,"A0ABR0TSD2"
"THW84607.1","tr|A0ABR0TN90|A0ABR0TN90_AURPU",96.7,239,2.3e-171,473,"A0ABR0TN90"
"KAK6000464.1","tr|A0ABR0T7W1|A0ABR0T7W1_AURPU",100,233,5.29e-173,473,"A0ABR0T7W1"
"KAK6001120.1","tr|A0ABR0TAT7|A0ABR0TAT7_AURPU",100,249,2.58e-172,473,"A0ABR0TAT7"
"KAK6001365.1","tr|A0ABR0TAA0|A0ABR0TAA0_AURPU",100,239,1.7e-172,473,"A0ABR0TAA0"
"KAK6001967.1","tr|A0ABR0TBZ5|A0ABR0TBZ5_AURPU",100,350,7.59e-169,473,"A0ABR0TBZ5"
"KAK6008299.1","tr|A0ABR0TUY6|A0ABR0TUY6_AURPU",100,245,1.9e-172,473,"A0ABR0TUY6"
"CAC9885200.1","tr|A0A4T0BF95|A0A4T0BF95_AURPU",87.7,284,1.79e-171,473,"A0A4T0BF95"
"CAC9887678.1","tr|A0ABR0TGS5|A0ABR0TGS5_AURPU",87.8,286,2.97e-171,473,"A0ABR0TGS5"
"THV76379.1","tr|A0ABR0TCP2|A0ABR0TCP2_AURPU",96.3,242,4.68e-172,472,"A0ABR0TCP2"
"KAK6002241.1","tr|A0ABR0TE76|A0ABR0TE76_AURPU",100,278,6.81e-171,472,"A0ABR0TE76"
"KAK6004777.1","tr|A0ABR0TKV1|A0ABR0TKV1_AURPU",100,245,5.44e-172,472,"A0ABR0TKV1"
"KAK6005242.1","tr|A0ABR0TM58|A0ABR0TM58_AURPU",100,227,1.36e-172,472,"A0ABR0TM58"
"KAK6005251.1","tr|A0ABR0TLC8|A0ABR0TLC8_AURPU",100,245,3.83e-172,472,"A0ABR0TLC8"
"THV95404.1","tr|A0ABR0TPD6|A0ABR0TPD6_AURPU",99.1,232,4.86e-171,471,"A0ABR0TPD6"
"THY10036.1","tr|A0ABR0TG63|A0ABR0TG63_AURPU",93.2,249,6.99e-158,471,"A0ABR0TG63"
"THZ96302.1","tr|A0ABR0T966|A0ABR0T966_AURPU",92.2,257,5.19e-171,471,"A0ABR0T966"
"KAK6001188.1","tr|A0ABR0T9S3|A0ABR0T9S3_AURPU",100,234,6.68e-172,471,"A0ABR0T9S3"
"KAK6002425.1","tr|A0ABR0TEL9|A0ABR0TEL9_AURPU",100,252,1.88e-171,471,"A0ABR0TEL9"
"KAK6004201.1","tr|A0ABR0TID1|A0ABR0TID1_AURPU",100,237,4.17e-172,471,"A0ABR0TID1"
"KAK6004343.1","tr|A0ABR0TIT1|A0ABR0TIT1_AURPU",100,277,8.96e-171,471,"A0ABR0TIT1"
"KAK6004910.1","tr|A0ABR0TLY1|A0ABR0TLY1_AURPU",100,240,5.26e-172,471,"A0ABR0TLY1"
"KAK6005060.1","tr|A0ABR0TMD4|A0ABR0TMD4_AURPU",100,242,8.71e-172,471,"A0ABR0TMD4"
"KAK6005275.1","tr|A0ABR0TMW4|A0ABR0TMW4_AURPU",100,226,2.53e-172,471,"A0ABR0TMW4"
"KAK6005383.1","tr|A0ABR0TLR2|A0ABR0TLR2_AURPU",100,230,4.9e-172,471,"A0ABR0TLR2"
"KAK6006318.1","tr|A0ABR0TPD5|A0ABR0TPD5_AURPU",100,237,8.42e-172,471,"A0ABR0TPD5"
"CAD0023632.1","tr|A0ABR0TU25|A0ABR0TU25_AURPU",81.1,318,5.72e-170,471,"A0ABR0TU25"
"THY64023.1","tr|A0ABR0TG85|A0ABR0TG85_AURPU",88.7,293,3.71e-170,470,"A0ABR0TG85"
"KAK6002018.1","tr|A0ABR0TC49|A0ABR0TC49_AURPU",100,240,2.14e-171,470,"A0ABR0TC49"
"KAK6003118.1","tr|A0ABR0TFB9|A0ABR0TFB9_AURPU",100,259,6.49e-171,470,"A0ABR0TFB9"
"KAK6004330.1","tr|A0ABR0TK75|A0ABR0TK75_AURPU",100,236,1.11e-171,470,"A0ABR0TK75"
"KAK6005766.1","tr|A0ABR0TPF2|A0ABR0TPF2_AURPU",100,233,8.78e-172,470,"A0ABR0TPF2"
"KAK6005906.1","tr|A0ABR0TP84|A0ABR0TP84_AURPU",100,235,1.02e-171,470,"A0ABR0TP84"
"CAD0058881.1","tr|A0A1A7MSJ1|A0A1A7MSJ1_AURPU",91.3,275,7.37e-170,470,"A0A1A7MSJ1"
"THW81477.1","tr|A0ABR0TDL3|A0ABR0TDL3_AURPU",95.5,245,9.92e-170,469,"A0ABR0TDL3"
"KAK5999384.1","tr|A0ABR0T4W5|A0ABR0T4W5_AURPU",100,254,1.8e-170,469,"A0ABR0T4W5"
"KAK6000100.1","tr|A0ABR0T7V3|A0ABR0T7V3_AURPU",100,240,4.32e-171,469,"A0ABR0T7V3"
"KAK6000799.1","tr|A0ABR0T8P3|A0ABR0T8P3_AURPU",100,235,2.07e-171,469,"A0ABR0T8P3"
"KAK6000919.1","tr|A0ABR0T905|A0ABR0T905_AURPU",100,220,1.31e-171,469,"A0ABR0T905"
"KAK6002340.1","tr|A0ABR0TD23|A0ABR0TD23_AURPU",100,353,3.14e-167,469,"A0ABR0TD23"
"KAK6002459.1","tr|A0ABR0TDG2|A0ABR0TDG2_AURPU",100,238,2.61e-171,469,"A0ABR0TDG2"
"KAK6004303.1","tr|A0ABR0TIN3|A0ABR0TIN3_AURPU",100,240,4.32e-171,469,"A0ABR0TIN3"
"KAK6004831.1","tr|A0ABR0TK47|A0ABR0TK47_AURPU",100,233,3.58e-171,469,"A0ABR0TK47"
"KAK6004946.1","tr|A0ABR0TLI0|A0ABR0TLI0_AURPU",100,238,5.26e-171,469,"A0ABR0TLI0"
"KAK6005217.1","tr|A0ABR0TLJ9|A0ABR0TLJ9_AURPU",100,246,4.83e-171,469,"A0ABR0TLJ9"
"KAK6006932.1","tr|A0ABR0TR74|A0ABR0TR74_AURPU",100,223,8.18e-172,469,"A0ABR0TR74"
"KAK6006984.1","tr|A0ABR0TRV1|A0ABR0TRV1_AURPU",100,279,6.03e-170,469,"A0ABR0TRV1"
"KAK6008133.1","tr|A0ABR0TUK8|A0ABR0TUK8_AURPU",100,224,1.78e-171,469,"A0ABR0TUK8"
"KEQ81445.1","tr|A0ABR0TSG5|A0ABR0TSG5_AURPU",96.2,236,1.29e-170,468,"A0ABR0TSG5"
"KEQ88280.1","tr|A0ABR0TKC0|A0ABR0TKC0_AURPU",85.5,297,8.34e-169,468,"A0ABR0TKC0"
"THV72849.1","tr|A0ABR0TRK5|A0ABR0TRK5_AURPU",92.5,268,1.58e-169,468,"A0ABR0TRK5"
"THV73883.1","tr|A0ABR0TBE8|A0ABR0TBE8_AURPU",99.6,244,1.79e-170,468,"A0ABR0TBE8"
"KAK6002208.1","tr|A0ABR0TCP7|A0ABR0TCP7_AURPU",100,236,9.1e-171,468,"A0ABR0TCP7"
"KAK6005153.1","tr|A0ABR0TL39|A0ABR0TL39_AURPU",100,231,6.19e-171,468,"A0ABR0TL39"
"KAK6007287.1","tr|A0ABR0TSL3|A0ABR0TSL3_AURPU",100,238,7.47e-171,468,"A0ABR0TSL3"
"THX95022.1","tr|A0ABR0T9Q8|A0ABR0T9Q8_AURPU",91.9,248,1.52e-168,467,"A0ABR0T9Q8"
"KAK5999470.1","tr|A0ABR0T5Z8|A0ABR0T5Z8_AURPU",100,233,1.46e-170,467,"A0ABR0T5Z8"
"KAK6003368.1","tr|A0ABR0TG00|A0ABR0TG00_AURPU",100,238,2.14e-170,467,"A0ABR0TG00"
"KAK6007515.1","tr|A0ABR0TST0|A0ABR0TST0_AURPU",100,226,1.21e-170,467,"A0ABR0TST0"
"KAK6008203.1","tr|A0ABR0TUM4|A0ABR0TUM4_AURPU",100,233,1.46e-170,467,"A0ABR0TUM4"
"KAK6008463.1","tr|A0ABR0TVI2|A0ABR0TVI2_AURPU",100,234,2.24e-170,467,"A0ABR0TVI2"
"THZ20437.1","tr|A0ABR0T5R5|A0ABR0T5R5_AURPU",91.4,245,1.25e-169,466,"A0ABR0T5R5"
"KAK6000612.1","tr|A0ABR0T8H5|A0ABR0T8H5_AURPU",100,235,6.92e-170,466,"A0ABR0T8H5"
"KAK6001489.1","tr|A0ABR0TAL6|A0ABR0TAL6_AURPU",100,377,1.5e-165,466,"A0ABR0TAL6"
"KAK6002121.1","tr|A0ABR0TDW6|A0ABR0TDW6_AURPU",100,225,3.2e-170,466,"A0ABR0TDW6"
"KAK6004155.1","tr|A0ABR0TI90|A0ABR0TI90_AURPU",100,240,5.04e-170,466,"A0ABR0TI90"
"KAK6005108.1","tr|A0ABR0TKZ6|A0ABR0TKZ6_AURPU",100,229,2.16e-170,466,"A0ABR0TKZ6"
"KAK6006163.1","tr|A0ABR0TP09|A0ABR0TP09_AURPU",100,246,8e-170,466,"A0ABR0TP09"
"KAK6006898.1","tr|A0ABR0TR16|A0ABR0TR16_AURPU",100,225,2.25e-170,466,"A0ABR0TR16"
"CAD0041326.1","tr|A0ABR0TVQ2|A0ABR0TVQ2_AURPU",88.3,265,1.12e-168,466,"A0ABR0TVQ2"
"CAR4724947.1","tr|A0ABR0TRD5|A0ABR0TRD5_AURPU",90,260,5.85e-169,466,"A0ABR0TRD5"
"KAK5999337.1","tr|A0ABR0T4S5|A0ABR0T4S5_AURPU",100,234,1.29e-169,465,"A0ABR0T4S5"
"KAK6001561.1","tr|A0ABR0TAU2|A0ABR0TAU2_AURPU",100,350,5.88e-166,465,"A0ABR0TAU2"
"KAK6003765.1","tr|A0ABR0TH53|A0ABR0TH53_AURPU",100,235,1.4e-169,465,"A0ABR0TH53"
"KEQ88097.1","tr|A0ABR0TU30|A0ABR0TU30_AURPU",97.7,258,2.34e-168,464,"A0ABR0TU30"
"THW96532.1","tr|A0ABR0T8L1|A0ABR0T8L1_AURPU",91.8,257,7.52e-168,464,"A0ABR0T8L1"
"KAK5999580.1","tr|A0ABR0T573|A0ABR0T573_AURPU",100,228,2.33e-169,464,"A0ABR0T573"
"KAK6005022.1","tr|A0ABR0TL02|A0ABR0TL02_AURPU",100,231,2.94e-169,464,"A0ABR0TL02"
"KAK6005101.1","tr|A0ABR0TKX4|A0ABR0TKX4_AURPU",100,233,1.7e-169,464,"A0ABR0TKX4"
"KAK6005149.1","tr|A0ABR0TL25|A0ABR0TL25_AURPU",100,236,2.14e-169,464,"A0ABR0TL25"
"KAK6008252.1","tr|A0ABR0TV41|A0ABR0TV41_AURPU",100,230,1.92e-169,464,"A0ABR0TV41"
"KAK6008785.1","tr|A0ABR0TXN9|A0ABR0TXN9_AURPU",100,228,1.16e-169,464,"A0ABR0TXN9"
"THV67464.1","tr|A0ABR0TID5|A0ABR0TID5_AURPU",93.5,248,1.04e-168,463,"A0ABR0TID5"
"THX46212.1","tr|A0ABR0T7A8|A0ABR0T7A8_AURPU",94.1,256,1.92e-167,463,"A0ABR0T7A8"
"THZ22881.1","tr|A0ABR0TJY4|A0ABR0TJY4_AURPU",91,255,5.12e-167,463,"A0ABR0TJY4"
"KAK5999693.1","tr|A0ABR0T5I5|A0ABR0T5I5_AURPU",100,244,1.14e-168,463,"A0ABR0T5I5"
"KAK6000844.1","tr|A0ABR0T8U1|A0ABR0T8U1_AURPU",100,280,1.78e-167,463,"A0ABR0T8U1"
"KAK6003241.1","tr|A0ABR0TFL8|A0ABR0TFL8_AURPU",100,258,4.73e-168,463,"A0ABR0TFL8"
"KAK6005452.1","tr|A0ABR0TMQ4|A0ABR0TMQ4_AURPU",100,278,1.53e-167,463,"A0ABR0TMQ4"
"CAC9885259.1","tr|A0ABR0TW06|A0ABR0TW06_AURPU",90.5,273,7.19e-168,463,"A0ABR0TW06"
"KEQ84851.1","tr|A0ABR0TDZ1|A0ABR0TDZ1_AURPU",98.3,233,1.99e-168,462,"A0ABR0TDZ1"
"THV65328.1","tr|A0ABR0TIT7|A0ABR0TIT7_AURPU",92.6,257,1.39e-155,462,"A0ABR0TIT7"
"THV99403.1","tr|A0ABR0TU27|A0ABR0TU27_AURPU",93.8,240,4.34e-168,462,"A0ABR0TU27"
"THY35723.1","tr|A0ABR0TT28|A0ABR0TT28_AURPU",97.5,243,1.42e-167,462,"A0ABR0TT28"
"THY84351.1","tr|A0ABR0T8H8|A0ABR0T8H8_AURPU",92.5,252,6.79e-168,462,"A0ABR0T8H8"
"KAK6000810.1","tr|A0ABR0T8P0|A0ABR0T8P0_AURPU",100,229,1.46e-168,462,"A0ABR0T8P0"
"KAK6002384.1","tr|A0ABR0TD80|A0ABR0TD80_AURPU",100,228,1.35e-168,462,"A0ABR0TD80"
"KAK6002904.1","tr|A0ABR0TF73|A0ABR0TF73_AURPU",100,235,2.32e-168,462,"A0ABR0TF73"
"KAK6003414.1","tr|A0ABR0TGN3|A0ABR0TGN3_AURPU",100,240,2.4e-168,462,"A0ABR0TGN3"
"KAK6003567.1","tr|A0ABR0TGT9|A0ABR0TGT9_AURPU",100,244,2.3e-168,462,"A0ABR0TGT9"
"KAK6003978.1","tr|A0ABR0THR1|A0ABR0THR1_AURPU",100,233,1.4e-168,462,"A0ABR0THR1"
"KAK6006633.1","tr|A0ABR0TQA9|A0ABR0TQA9_AURPU",100,325,3.61e-165,462,"A0ABR0TQA9"
"KAK6007101.1","tr|A0ABR0TTA2|A0ABR0TTA2_AURPU",100,230,1.11e-168,462,"A0ABR0TTA2"
"KAK5999366.1","tr|A0ABR0T5U6|A0ABR0T5U6_AURPU",100,237,7.75e-168,461,"A0ABR0T5U6"
"KAK6001639.1","tr|A0ABR0TB16|A0ABR0TB16_AURPU",100,215,9.98e-169,461,"A0ABR0TB16"
"KAK6002480.1","tr|A0ABR0TEW3|A0ABR0TEW3_AURPU",100,227,2.52e-168,461,"A0ABR0TEW3"
"KAK6004208.1","tr|A0ABR0TIF7|A0ABR0TIF7_AURPU",100,228,3.87e-168,461,"A0ABR0TIF7"
"KAK6008173.1","tr|A0ABR0TUK0|A0ABR0TUK0_AURPU",100,238,4.15e-168,461,"A0ABR0TUK0"
"CAD0049295.1","tr|A0ABR0TDJ2|A0ABR0TDJ2_AURPU",87.1,278,5e-167,461,"A0ABR0TDJ2"
"CAD0050485.1","tr|A0ABR0TPJ2|A0ABR0TPJ2_AURPU",90.8,283,7.03e-167,461,"A0ABR0TPJ2"
"THY67265.1","tr|A0ABR0TNL8|A0ABR0TNL8_AURPU",98.3,232,9.11e-164,460,"A0ABR0TNL8"
"KAK5999836.1","tr|A0ABR0T5X0|A0ABR0T5X0_AURPU",100,239,1.82e-167,460,"A0ABR0T5X0"
"KAK6002817.1","tr|A0ABR0TEP9|A0ABR0TEP9_AURPU",100,268,1.68e-166,460,"A0ABR0TEP9"
"KAK6003015.1","tr|A0ABR0TF10|A0ABR0TF10_AURPU",100,227,5.09e-168,460,"A0ABR0TF10"
"KAK6003404.1","tr|A0ABR0TG50|A0ABR0TG50_AURPU",100,230,9.12e-168,460,"A0ABR0TG50"
"KAK6004821.1","tr|A0ABR0TLR0|A0ABR0TLR0_AURPU",100,238,1.19e-167,460,"A0ABR0TLR0"
"KAK6005886.1","tr|A0ABR0TPS6|A0ABR0TPS6_AURPU",100,226,4.72e-168,460,"A0ABR0TPS6"
"CAD0023414.1","tr|A0ABR0TTL1|A0ABR0TTL1_AURPU",92.2,256,5.81e-167,460,"A0ABR0TTL1"
"OBW67666.1","tr|A0ABR0TN14|A0ABR0TN14_AURPU",90.2,246,1.35e-166,459,"A0ABR0TN14"
"THV65315.1","tr|A0ABR0TEB3|A0ABR0TEB3_AURPU",93,244,6.48e-165,459,"A0ABR0TEB3"
"THV66695.1","tr|A0ABR0T728|A0ABR0T728_AURPU",97.7,261,8.95e-166,459,"A0ABR0T728"
"THW18617.1","tr|A0ABR0TD38|A0ABR0TD38_AURPU",90,261,2.31e-166,459,"A0ABR0TD38"
"KAK5999964.1","tr|A0ABR0T6V3|A0ABR0T6V3_AURPU",100,325,2.49e-164,459,"A0ABR0T6V3"
"KAK6000125.1","tr|A0ABR0T807|A0ABR0T807_AURPU",100,237,2.22e-167,459,"A0ABR0T807"
"KAK6000641.1","tr|A0ABR0T9H0|A0ABR0T9H0_AURPU",100,235,1.31e-166,459,"A0ABR0T9H0"
"KAK6001153.1","tr|A0ABR0T9Q6|A0ABR0T9Q6_AURPU",100,229,1.7e-167,459,"A0ABR0T9Q6"
"KAK6001895.1","tr|A0ABR0TD96|A0ABR0TD96_AURPU",100,230,1.3e-167,459,"A0ABR0TD96"
"KAK6002427.1","tr|A0ABR0TDQ0|A0ABR0TDQ0_AURPU",100,223,1.52e-167,459,"A0ABR0TDQ0"
"KAK6007488.1","tr|A0ABR0TSR1|A0ABR0TSR1_AURPU",100,230,2.62e-167,459,"A0ABR0TSR1"
"KAK6007879.1","tr|A0ABR0TTT3|A0ABR0TTT3_AURPU",100,240,2.8e-167,459,"A0ABR0TTT3"
"KAK6008077.1","tr|A0ABR0TVG6|A0ABR0TVG6_AURPU",100,240,5.65e-167,459,"A0ABR0TVG6"
"KAK6008176.1","tr|A0ABR0TUL3|A0ABR0TUL3_AURPU",100,222,1.41e-167,459,"A0ABR0TUL3"
"THW34548.1","tr|A0ABR0TJ90|A0ABR0TJ90_AURPU",92.7,245,1.18e-166,458,"A0ABR0TJ90"
"KAK5999407.1","tr|A0ABR0T5L6|A0ABR0T5L6_AURPU",100,257,4.19e-166,458,"A0ABR0T5L6"
"KAK5999532.1","tr|A0ABR0T5C6|A0ABR0T5C6_AURPU",100,219,1.59e-167,458,"A0ABR0T5C6"
