accession,organism,pdb_count,pdb_ids
A0ABR0THI0,Aureobasidium pullulans,0,
A0ABR0TGA9,Aureobasidium pullulans,0,
A0ABR0TG27,Aureobasidium pullulans,0,
A0ABR0TG32,Aureobasidium pullulans,0,
A0ABR0TG44,Aureobasidium pullulans,0,
A0ABR0TG21,Aureobasidium pullulans,0,
A0ABR0TG24,Aureobasidium pullulans,0,
A0ABR0THK7,Aureobasidium pullulans,0,
A0ABR0TGZ4,Aureobasidium pullulans,0,
A0ABR0TG59,Aureobasidium pullulans,0,
A0ABR0TGE1,Aureobasidium pullulans,0,
A0ABR0TG58,Aureobasidium pullulans,0,
A0ABR0TG45,Aureobasidium pullulans,0,
A0ABR0TGF4,Aureobasidium pullulans,0,
A0ABR0TGR6,Aureobasidium pullulans,0,
A0ABR0TGG8,Aureobasidium pullulans,0,
A0ABR0TG80,Aureobasidium pullulans,0,
A0ABR0TG93,Aureobasidium pullulans,0,
A0ABR0TGA6,Aureobasidium pullulans,0,
A0ABR0TGB3,Aureobasidium pullulans,0,
A0ABR0TGA1,Aureobasidium pullulans,0,
A0ABR0TGB9,Aureobasidium pullulans,0,
A0ABR0TGD7,Aureobasidium pullulans,0,
A0ABR0TGB5,Aureobasidium pullulans,0,
A0ABR0THV1,Aureobasidium pullulans,0,
A0ABR0TGC1,Aureobasidium pullulans,0,
A0ABR0TGD6,Aureobasidium pullulans,0,
A0ABR0TGE9,Aureobasidium pullulans,0,
A0ABR0TGE8,Aureobasidium pullulans,0,
A0ABR0TGH0,Aureobasidium pullulans,0,
A0ABR0TGG5,Aureobasidium pullulans,0,
A0ABR0THU1,Aureobasidium pullulans,0,
A0ABR0TGH4,Aureobasidium pullulans,0,
A0ABR0TGI4,Aureobasidium pullulans,0,
A0ABR0TGJ3,Aureobasidium pullulans,0,
A0ABR0TGL2,Aureobasidium pullulans,0,
A0ABR0TI34,Aureobasidium pullulans,0,
A0ABR0THH5,Aureobasidium pullulans,0,
A0ABR0TGM8,Aureobasidium pullulans,0,
A0ABR0TI48,Aureobasidium pullulans,0,
A0ABR0TI63,Aureobasidium pullulans,0,
A0ABR0TGM4,Aureobasidium pullulans,0,
A0ABR0TI06,Aureobasidium pullulans,0,
A0ABR0TI73,Aureobasidium pullulans,0,
A0ABR0THK1,Aureobasidium pullulans,0,
A0ABR0TGN9,Aureobasidium pullulans,0,
A0ABR0TH84,Aureobasidium pullulans,0,
A0ABR0TGQ8,Aureobasidium pullulans,0,
A0ABR0TH99,Aureobasidium pullulans,0,
A0ABR0TI37,Aureobasidium pullulans,0,
A0ABR0TH06,Aureobasidium pullulans,0,
A0ABR0TGT0,Aureobasidium pullulans,0,
A0ABR0TGR3,Aureobasidium pullulans,0,
A0ABR0THV7,Aureobasidium pullulans,0,
A0ABR0TGT2,Aureobasidium pullulans,0,
A0ABR0TGU2,Aureobasidium pullulans,0,
A0ABR0THC9,Aureobasidium pullulans,0,
A0ABR0TI84,Aureobasidium pullulans,0,
A0ABR0TGV1,Aureobasidium pullulans,0,
A0ABR0TGZ7,Aureobasidium pullulans,0,
A0ABR0TH07,Aureobasidium pullulans,0,
A0ABR0TGZ9,Aureobasidium pullulans,0,
A0ABR0THK6,Aureobasidium pullulans,0,
A0ABR0THY5,Aureobasidium pullulans,0,
A0ABR0TH30,Aureobasidium pullulans,0,
A0ABR0TH43,Aureobasidium pullulans,0,
A0ABR0THN1,Aureobasidium pullulans,0,
A0ABR0TH48,Aureobasidium pullulans,0,
A0ABR0TH61,Aureobasidium pullulans,0,
A0ABR0TH89,Aureobasidium pullulans,0,
A0ABR0TIB7,Aureobasidium pullulans,0,
A0ABR0TH96,Aureobasidium pullulans,0,
A0ABR0TI66,Aureobasidium pullulans,0,
A0ABR0TIM3,Aureobasidium pullulans,0,
A0ABR0THB2,Aureobasidium pullulans,0,
A0ABR0THA9,Aureobasidium pullulans,0,
A0ABR0TIU2,Aureobasidium pullulans,0,
A0ABR0THC6,Aureobasidium pullulans,0,
A0ABR0THC8,Aureobasidium pullulans,0,
A0ABR0TIV5,Aureobasidium pullulans,0,
A0ABR0THD8,Aureobasidium pullulans,0,
A0ABR0THE4,Aureobasidium pullulans,0,
A0ABR0THF0,Aureobasidium pullulans,0,
A0ABR0THP6,Aureobasidium pullulans,0,
A0ABR0THF5,Aureobasidium pullulans,0,
A0ABR0THQ9,Aureobasidium pullulans,0,
A0ABR0THH2,Aureobasidium pullulans,0,
A0ABR0THH3,Aureobasidium pullulans,0,
A0ABR0TJ05,Aureobasidium pullulans,0,
A0ABR0TID3,Aureobasidium pullulans,0,
A0ABR0TIE3,Aureobasidium pullulans,0,
A0ABR0TIK6,Aureobasidium pullulans,0,
A0ABR0THT8,Aureobasidium pullulans,0,
A0ABR0THL4,Aureobasidium pullulans,0,
A0ABR0THJ6,Aureobasidium pullulans,0,
A0ABR0THK2,Aureobasidium pullulans,0,
A0ABR0THM1,Aureobasidium pullulans,0,
A0ABR0THL8,Aureobasidium pullulans,0,
A0ABR0THN2,Aureobasidium pullulans,0,
A0ABR0TJ60,Aureobasidium pullulans,0,
A0ABR0TIP9,Aureobasidium pullulans,0,
A0ABR0THQ7,Aureobasidium pullulans,0,
A0ABR0THR5,Aureobasidium pullulans,0,
A0ABR0THT2,Aureobasidium pullulans,0,
A0ABR0TI29,Aureobasidium pullulans,0,
A0ABR0THW5,Aureobasidium pullulans,0,
A0ABR0TJC9,Aureobasidium pullulans,0,
A0ABR0TIP3,Aureobasidium pullulans,0,
A0ABR0TJ83,Aureobasidium pullulans,0,
A0ABR0THV2,Aureobasidium pullulans,0,
A0ABR0THU4,Aureobasidium pullulans,0,
A0ABR0TIQ7,Aureobasidium pullulans,0,
A0ABR0THW0,Aureobasidium pullulans,0,
A0ABR0TJC7,Aureobasidium pullulans,0,
A0ABR0TI93,Aureobasidium pullulans,0,
A0ABR0TI07,Aureobasidium pullulans,0,
A0ABR0TJK2,Aureobasidium pullulans,0,
A0ABR0TI21,Aureobasidium pullulans,0,
A0ABR0TI30,Aureobasidium pullulans,0,
A0ABR0TJM2,Aureobasidium pullulans,0,
A0ABR0TJ48,Aureobasidium pullulans,0,
A0ABR0TI42,Aureobasidium pullulans,0,
A0ABR0TI33,Aureobasidium pullulans,0,
A0ABR0TJ62,Aureobasidium pullulans,0,
A0ABR0TI91,Aureobasidium pullulans,0,
A0ABR0TJT4,Aureobasidium pullulans,0,
A0ABR0TIA2,Aureobasidium pullulans,0,
A0ABR0TJP2,Aureobasidium pullulans,0,
A0ABR0TJA5,Aureobasidium pullulans,0,
A0ABR0TI96,Aureobasidium pullulans,0,
A0ABR0TIU0,Aureobasidium pullulans,0,
A0ABR0TIE2,Aureobasidium pullulans,0,
A0ABR0TIA6,Aureobasidium pullulans,0,
A0ABR0TIC5,Aureobasidium pullulans,0,
A0ABR0TJY8,Aureobasidium pullulans,0,
A0ABR0TID9,Aureobasidium pullulans,0,
A0ABR0TIE4,Aureobasidium pullulans,0,
A0ABR0TID1,Aureobasidium pullulans,0,
A0ABR0TIE7,Aureobasidium pullulans,0,
A0ABR0TIR0,Aureobasidium pullulans,0,
A0ABR0TIF4,Aureobasidium pullulans,0,
A0ABR0TK20,Aureobasidium pullulans,0,
A0ABR0TIH6,Aureobasidium pullulans,0,
A0ABR0TJE0,Aureobasidium pullulans,0,
A0ABR0TJ19,Aureobasidium pullulans,0,
A0ABR0TIW2,Aureobasidium pullulans,0,
A0ABR0TIQ1,Aureobasidium pullulans,0,
A0ABR0TJ67,Aureobasidium pullulans,0,
A0ABR0TK83,Aureobasidium pullulans,0,
A0ABR0TK93,Aureobasidium pullulans,0,
A0ABR0TIP1,Aureobasidium pullulans,0,
A0ABR0TJ84,Aureobasidium pullulans,0,
A0ABR0TK45,Aureobasidium pullulans,0,
A0ABR0TJP8,Aureobasidium pullulans,0,
A0ABR0TIT2,Aureobasidium pullulans,0,
A0ABR0TK59,Aureobasidium pullulans,0,
A0ABR0TJ07,Aureobasidium pullulans,0,
A0ABR0TK75,Aureobasidium pullulans,0,
A0ABR0TJS5,Aureobasidium pullulans,0,
A0ABR0TJ21,Aureobasidium pullulans,0,
A0ABR0TIR3,Aureobasidium pullulans,0,
A0ABR0TIW3,Aureobasidium pullulans,0,
A0ABR0TIR5,Aureobasidium pullulans,0,
A0ABR0TJC4,Aureobasidium pullulans,0,
A0ABR0TIX9,Aureobasidium pullulans,0,
A0ABR0TIT0,Aureobasidium pullulans,0,
A0ABR0TJV2,Aureobasidium pullulans,0,
A0ABR0TIU1,Aureobasidium pullulans,0,
A0ABR0TKF1,Aureobasidium pullulans,0,
A0ABR0TJR6,Aureobasidium pullulans,0,
A0ABR0TJF1,Aureobasidium pullulans,0,
A0ABR0TIW1,Aureobasidium pullulans,0,
A0ABR0TJ04,Aureobasidium pullulans,0,
A0ABR0TIV9,Aureobasidium pullulans,0,
A0ABR0TJG6,Aureobasidium pullulans,0,
A0ABR0TJX7,Aureobasidium pullulans,0,
A0ABR0TIW8,Aureobasidium pullulans,0,
A0ABR0TJU2,Aureobasidium pullulans,0,
A0ABR0TIY3,Aureobasidium pullulans,0,
A0ABR0TJW6,Aureobasidium pullulans,0,
A0ABR0TJ29,Aureobasidium pullulans,0,
A0ABR0TJL6,Aureobasidium pullulans,0,
A0ABR0TKI0,Aureobasidium pullulans,0,
A0ABR0TJ26,Aureobasidium pullulans,0,
A0ABR0TJP6,Aureobasidium pullulans,0,
A0ABR0TKL5,Aureobasidium pullulans,0,
A0ABR0TK67,Aureobasidium pullulans,0,
A0ABR0TJ59,Aureobasidium pullulans,0,
A0ABR0TKP5,Aureobasidium pullulans,0,
A0ABR0TJI3,Aureobasidium pullulans,0,
A0ABR0TJ82,Aureobasidium pullulans,0,
A0ABR0TK95,Aureobasidium pullulans,0,
A0ABR0TKW3,Aureobasidium pullulans,0,
A0ABR0TK64,Aureobasidium pullulans,0,
A0ABR0TKZ0,Aureobasidium pullulans,0,
A0ABR0TKX3,Aureobasidium pullulans,0,
A0ABR0TJF3,Aureobasidium pullulans,0,
A0ABR0TKD9,Aureobasidium pullulans,0,
A0ABR0TJM8,Aureobasidium pullulans,0,
A0ABR0TL54,Aureobasidium pullulans,0,
A0ABR0TL35,Aureobasidium pullulans,0,
A0ABR0TJK5,Aureobasidium pullulans,0,
A0ABR0TJK9,Aureobasidium pullulans,0,
A0ABR0TJK6,Aureobasidium pullulans,0,
A0ABR0TJP1,Aureobasidium pullulans,0,
A0ABR0TJK4,Aureobasidium pullulans,0,
A0ABR0TL49,Aureobasidium pullulans,0,
A0ABR0TL96,Aureobasidium pullulans,0,
A0ABR0TL63,Aureobasidium pullulans,0,
A0ABR0TJN2,Aureobasidium pullulans,0,
A0ABR0TLA0,Aureobasidium pullulans,0,
A0ABR0TJS1,Aureobasidium pullulans,0,
A0ABR0TK96,Aureobasidium pullulans,0,
A0ABR0TKQ8,Aureobasidium pullulans,0,
A0ABR0TJR5,Aureobasidium pullulans,0,
A0ABR0TKT8,Aureobasidium pullulans,0,
A0ABR0TJX6,Aureobasidium pullulans,0,
A0ABR0TLE5,Aureobasidium pullulans,0,
A0ABR0TJZ0,Aureobasidium pullulans,0,
A0ABR0TLG2,Aureobasidium pullulans,0,
A0ABR0TLH6,Aureobasidium pullulans,0,
A0ABR0TKR9,Aureobasidium pullulans,0,
A0ABR0TLE9,Aureobasidium pullulans,0,
A0ABR0TJY7,Aureobasidium pullulans,0,
A0ABR0TLK3,Aureobasidium pullulans,0,
A0ABR0TLK8,Aureobasidium pullulans,0,
A0ABR0TK26,Aureobasidium pullulans,0,
A0ABR0TK06,Aureobasidium pullulans,0,
A0ABR0TKW7,Aureobasidium pullulans,0,
A0ABR0TK66,Aureobasidium pullulans,0,
A0ABR0TK15,Aureobasidium pullulans,0,
A0ABR0TK22,Aureobasidium pullulans,0,
A0ABR0TLN4,Aureobasidium pullulans,0,
A0ABR0TKY1,Aureobasidium pullulans,0,
A0ABR0TK56,Aureobasidium pullulans,0,
A0ABR0TK80,Aureobasidium pullulans,0,
A0ABR0TK33,Aureobasidium pullulans,0,
A0ABR0TK74,Aureobasidium pullulans,0,
A0ABR0TLR0,Aureobasidium pullulans,0,
A0ABR0TKZ7,Aureobasidium pullulans,0,
A0ABR0TK46,Aureobasidium pullulans,0,
A0ABR0TK55,Aureobasidium pullulans,0,
A0ABR0TLS1,Aureobasidium pullulans,0,
A0ABR0TL12,Aureobasidium pullulans,0,
A0ABR0TKA7,Aureobasidium pullulans,0,
A0ABR0TK72,Aureobasidium pullulans,0,
A0ABR0TL22,Aureobasidium pullulans,0,
A0ABR0TK87,Aureobasidium pullulans,0,
A0ABR0TKW4,Aureobasidium pullulans,0,
A0ABR0TLV9,Aureobasidium pullulans,0,
A0ABR0TLY1,Aureobasidium pullulans,0,
A0ABR0TL03,Aureobasidium pullulans,0,
A0ABR0TLZ1,Aureobasidium pullulans,0,
A0ABR0TKQ9,Aureobasidium pullulans,0,
A0ABR0TKF3,Aureobasidium pullulans,0,
A0ABR0TL20,Aureobasidium pullulans,0,
A0ABR0TKK7,Aureobasidium pullulans,0,
A0ABR0TKM0,Aureobasidium pullulans,0,
A0ABR0TKI8,Aureobasidium pullulans,0,
A0ABR0TLL4,Aureobasidium pullulans,0,
A0ABR0TKK2,Aureobasidium pullulans,0,
A0ABR0TKX1,Aureobasidium pullulans,0,
A0ABR0TKL9,Aureobasidium pullulans,0,
A0ABR0TKM1,Aureobasidium pullulans,0,
A0ABR0TKL7,Aureobasidium pullulans,0,
A0ABR0TM78,Aureobasidium pullulans,0,
A0ABR0TL76,Aureobasidium pullulans,0,
A0ABR0TM94,Aureobasidium pullulans,0,
A0ABR0TL02,Aureobasidium pullulans,0,
A0ABR0TKP8,Aureobasidium pullulans,0,
A0ABR0TKP6,Aureobasidium pullulans,0,
A0ABR0TKT1,Aureobasidium pullulans,0,
A0ABR0TKQ2,Aureobasidium pullulans,0,
A0ABR0TMA7,Aureobasidium pullulans,0,
A0ABR0TKV2,Aureobasidium pullulans,0,
A0ABR0TKR3,Aureobasidium pullulans,0,
A0ABR0TKR6,Aureobasidium pullulans,0,
A0ABR0TMC2,Aureobasidium pullulans,0,
A0ABR0TMB6,Aureobasidium pullulans,0,
A0ABR0TKT2,Aureobasidium pullulans,0,
A0ABR0TKS6,Aureobasidium pullulans,0,
A0ABR0TLM7,Aureobasidium pullulans,0,
A0ABR0TKW8,Aureobasidium pullulans,0,
A0ABR0TMF7,Aureobasidium pullulans,0,
A0ABR0TLI6,Aureobasidium pullulans,0,
A0ABR0TMJ5,Aureobasidium pullulans,0,
A0ABR0TL27,Aureobasidium pullulans,0,
A0ABR0TL29,Aureobasidium pullulans,0,
A0ABR0TL25,Aureobasidium pullulans,0,
A0ABR0TMM1,Aureobasidium pullulans,0,
A0ABR0TMK8,Aureobasidium pullulans,0,
A0ABR0TL41,Aureobasidium pullulans,0,
A0ABR0TL58,Aureobasidium pullulans,0,
A0ABR0TL57,Aureobasidium pullulans,0,
A0ABR0TL65,Aureobasidium pullulans,0,
A0ABR0TLB2,Aureobasidium pullulans,0,
A0ABR0TMS3,Aureobasidium pullulans,0,
A0ABR0TMT2,Aureobasidium pullulans,0,
A0ABR0TL99,Aureobasidium pullulans,0,
A0ABR0TMQ2,Aureobasidium pullulans,0,
A0ABR0TLJ9,Aureobasidium pullulans,0,
A0ABR0TLD5,Aureobasidium pullulans,0,
A0ABR0TLB3,Aureobasidium pullulans,0,
A0ABR0TM58,Aureobasidium pullulans,0,
A0ABR0TLD7,Aureobasidium pullulans,0,
A0ABR0TLE3,Aureobasidium pullulans,0,
A0ABR0TLD6,Aureobasidium pullulans,0,
A0ABR0TLF3,Aureobasidium pullulans,0,
A0ABR0TMX8,Aureobasidium pullulans,0,
A0ABR0TLP5,Aureobasidium pullulans,0,
A0ABR0TLK2,Aureobasidium pullulans,0,
A0ABR0TLK7,Aureobasidium pullulans,0,
A0ABR0TN44,Aureobasidium pullulans,0,
A0ABR0TMD7,Aureobasidium pullulans,0,
A0ABR0TLY3,Aureobasidium pullulans,0,
A0ABR0TLN5,Aureobasidium pullulans,0,
A0ABR0TN97,Aureobasidium pullulans,0,
A0ABR0TN55,Aureobasidium pullulans,0,
A0ABR0TMI0,Aureobasidium pullulans,0,
A0ABR0TLQ6,Aureobasidium pullulans,0,
A0ABR0TLX1,Aureobasidium pullulans,0,
A0ABR0TLR5,Aureobasidium pullulans,0,
A0ABR0TM25,Aureobasidium pullulans,0,
A0ABR0TLX2,Aureobasidium pullulans,0,
A0ABR0TLW7,Aureobasidium pullulans,0,
A0ABR0TM30,Aureobasidium pullulans,0,
A0ABR0TNJ7,Aureobasidium pullulans,0,
A0ABR0TML1,Aureobasidium pullulans,0,
A0ABR0TM26,Aureobasidium pullulans,0,
A0ABR0TM71,Aureobasidium pullulans,0,
A0ABR0TMP1,Aureobasidium pullulans,0,
A0ABR0TMD9,Aureobasidium pullulans,0,
A0ABR0TM65,Aureobasidium pullulans,0,
A0ABR0TMZ8,Aureobasidium pullulans,0,
A0ABR0TNM6,Aureobasidium pullulans,0,
A0ABR0TNR6,Aureobasidium pullulans,0,
A0ABR0TN20,Aureobasidium pullulans,0,
A0ABR0TNN5,Aureobasidium pullulans,0,
A0ABR0TN30,Aureobasidium pullulans,0,
A0ABR0TMA2,Aureobasidium pullulans,0,
A0ABR0TMD1,Aureobasidium pullulans,0,
A0ABR0TN52,Aureobasidium pullulans,0,
A0ABR0TNB4,Aureobasidium pullulans,0,
A0ABR0TMC0,Aureobasidium pullulans,0,
A0ABR0TNZ2,Aureobasidium pullulans,0,
A0ABR0TNX0,Aureobasidium pullulans,0,
A0ABR0TN83,Aureobasidium pullulans,0,
A0ABR0TN92,Aureobasidium pullulans,0,
A0ABR0TNF3,Aureobasidium pullulans,0,
A0ABR0TMI8,Aureobasidium pullulans,0,
A0ABR0TNC4,Aureobasidium pullulans,0,
A0ABR0TMK4,Aureobasidium pullulans,0,
A0ABR0TNZ6,Aureobasidium pullulans,0,
A0ABR0TMJ7,Aureobasidium pullulans,0,
A0ABR0TN64,Aureobasidium pullulans,0,
A0ABR0TMM2,Aureobasidium pullulans,0,
A0ABR0TMP6,Aureobasidium pullulans,0,
A0ABR0TNI5,Aureobasidium pullulans,0,
A0ABR0TMR0,Aureobasidium pullulans,0,
A0ABR0TMU3,Aureobasidium pullulans,0,
A0ABR0TMR2,Aureobasidium pullulans,0,
A0ABR0TMQ9,Aureobasidium pullulans,0,
A0ABR0TN09,Aureobasidium pullulans,0,
A0ABR0TMS1,Aureobasidium pullulans,0,
A0ABR0TMV8,Aureobasidium pullulans,0,
A0ABR0TMS5,Aureobasidium pullulans,0,
A0ABR0TP71,Aureobasidium pullulans,0,
A0ABR0TPD7,Aureobasidium pullulans,0,
A0ABR0TMU7,Aureobasidium pullulans,0,
A0ABR0TMX0,Aureobasidium pullulans,0,
A0ABR0TMW7,Aureobasidium pullulans,0,
A0ABR0TMX5,Aureobasidium pullulans,0,
A0ABR0TNS6,Aureobasidium pullulans,0,
A0ABR0TMZ3,Aureobasidium pullulans,0,
A0ABR0TN29,Aureobasidium pullulans,0,
A0ABR0TPP0,Aureobasidium pullulans,0,
A0ABR0TN53,Aureobasidium pullulans,0,
A0ABR0TP29,Aureobasidium pullulans,0,
A0ABR0TND4,Aureobasidium pullulans,0,
A0ABR0TN33,Aureobasidium pullulans,0,
A0ABR0TN56,Aureobasidium pullulans,0,
A0ABR0TNY8,Aureobasidium pullulans,0,
A0ABR0TNQ1,Aureobasidium pullulans,0,
A0ABR0TN54,Aureobasidium pullulans,0,
A0ABR0TN65,Aureobasidium pullulans,0,
A0ABR0TN63,Aureobasidium pullulans,0,
A0ABR0TPN1,Aureobasidium pullulans,0,
A0ABR0TN96,Aureobasidium pullulans,0,
A0ABR0TNB3,Aureobasidium pullulans,0,
A0ABR0TPN9,Aureobasidium pullulans,0,
A0ABR0TN87,Aureobasidium pullulans,0,
A0ABR0TPV4,Aureobasidium pullulans,0,
A0ABR0TP56,Aureobasidium pullulans,0,
A0ABR0TNB1,Aureobasidium pullulans,0,
A0ABR0TND9,Aureobasidium pullulans,0,
A0ABR0TNC5,Aureobasidium pullulans,0,
A0ABR0TND1,Aureobasidium pullulans,0,
A0ABR0TNB8,Aureobasidium pullulans,0,
A0ABR0TNY0,Aureobasidium pullulans,0,
A0ABR0TPC6,Aureobasidium pullulans,0,
A0ABR0TND5,Aureobasidium pullulans,0,
A0ABR0TNE5,Aureobasidium pullulans,0,
A0ABR0TND8,Aureobasidium pullulans,0,
A0ABR0TNE6,Aureobasidium pullulans,0,
A0ABR0TNE7,Aureobasidium pullulans,0,
A0ABR0TQ18,Aureobasidium pullulans,0,
A0ABR0TND6,Aureobasidium pullulans,0,
A0ABR0TPD8,Aureobasidium pullulans,0,
A0ABR0TNF7,Aureobasidium pullulans,0,
A0ABR0TNH5,Aureobasidium pullulans,0,
A0ABR0TNF5,Aureobasidium pullulans,0,
A0ABR0TNH1,Aureobasidium pullulans,0,
A0ABR0TPH5,Aureobasidium pullulans,0,
A0ABR0TNM9,Aureobasidium pullulans,0,
A0ABR0TNN8,Aureobasidium pullulans,0,
A0ABR0TNN3,Aureobasidium pullulans,0,
A0ABR0TPA0,Aureobasidium pullulans,0,
A0ABR0TPB4,Aureobasidium pullulans,0,
A0ABR0TNT8,Aureobasidium pullulans,0,
A0ABR0TQ95,Aureobasidium pullulans,0,
A0ABR0TPT7,Aureobasidium pullulans,0,
A0ABR0TP61,Aureobasidium pullulans,0,
A0ABR0TNZ0,Aureobasidium pullulans,0,
A0ABR0TPZ5,Aureobasidium pullulans,0,
A0ABR0TP13,Aureobasidium pullulans,0,
A0ABR0TQP5,Aureobasidium pullulans,0,
A0ABR0TP37,Aureobasidium pullulans,0,
A0ABR0TP31,Aureobasidium pullulans,0,
A0ABR0TP51,Aureobasidium pullulans,0,
A0ABR0TP15,Aureobasidium pullulans,0,
A0ABR0TQ28,Aureobasidium pullulans,0,
A0ABR0TP40,Aureobasidium pullulans,0,
A0ABR0TP65,Aureobasidium pullulans,0,
A0ABR0TP52,Aureobasidium pullulans,0,
A0ABR0TQS1,Aureobasidium pullulans,0,
A0ABR0TP94,Aureobasidium pullulans,0,
A0ABR0TP68,Aureobasidium pullulans,0,
A0ABR0TQT6,Aureobasidium pullulans,0,
A0ABR0TP77,Aureobasidium pullulans,0,
A0ABR0TQP2,Aureobasidium pullulans,0,
A0ABR0TPJ3,Aureobasidium pullulans,0,
A0ABR0TP93,Aureobasidium pullulans,0,
A0ABR0TPM1,Aureobasidium pullulans,0,
A0ABR0TPC5,Aureobasidium pullulans,0,
A0ABR0TQZ6,Aureobasidium pullulans,0,
A0ABR0TQY2,Aureobasidium pullulans,0,
A0ABR0TPM4,Aureobasidium pullulans,0,
A0ABR0TPF5,Aureobasidium pullulans,0,
A0ABR0TPP7,Aureobasidium pullulans,0,
A0ABR0TPD5,Aureobasidium pullulans,0,
A0ABR0TQE3,Aureobasidium pullulans,0,
A0ABR0TPI6,Aureobasidium pullulans,0,
A0ABR0TR57,Aureobasidium pullulans,0,
A0ABR0TPH6,Aureobasidium pullulans,0,
A0ABR0TPJ9,Aureobasidium pullulans,0,
A0ABR0TPK0,Aureobasidium pullulans,0,
A0ABR0TR89,Aureobasidium pullulans,0,
A0ABR0TQJ0,Aureobasidium pullulans,0,
A0ABR0TQL6,Aureobasidium pullulans,0,
A0ABR0TPP4,Aureobasidium pullulans,0,
A0ABR0TRA3,Aureobasidium pullulans,0,
A0ABR0TPN8,Aureobasidium pullulans,0,
A0ABR0TRB5,Aureobasidium pullulans,0,
A0ABR0TQP6,Aureobasidium pullulans,0,
A0ABR0TQ87,Aureobasidium pullulans,0,
A0ABR0TQQ4,Aureobasidium pullulans,0,
A0ABR0TPQ2,Aureobasidium pullulans,0,
A0ABR0TPQ3,Aureobasidium pullulans,0,
A0ABR0TRE9,Aureobasidium pullulans,0,
A0ABR0TR81,Aureobasidium pullulans,0,
A0ABR0TQR8,Aureobasidium pullulans,0,
A0ABR0TPT4,Aureobasidium pullulans,0,
A0ABR0TPV9,Aureobasidium pullulans,0,
A0ABR0TQV5,Aureobasidium pullulans,0,
A0ABR0TPY4,Aureobasidium pullulans,0,
A0ABR0TPY2,Aureobasidium pullulans,0,
A0ABR0TQX3,Aureobasidium pullulans,0,
A0ABR0TPX9,Aureobasidium pullulans,0,
A0ABR0TRH1,Aureobasidium pullulans,0,
A0ABR0TQ23,Aureobasidium pullulans,0,
A0ABR0TQ31,Aureobasidium pullulans,0,
A0ABR0TQG1,Aureobasidium pullulans,0,
A0ABR0TQ72,Aureobasidium pullulans,0,
A0ABR0TRL3,Aureobasidium pullulans,0,
A0ABR0TQ85,Aureobasidium pullulans,0,
A0ABR0TRT4,Aureobasidium pullulans,0,
A0ABR0TR58,Aureobasidium pullulans,0,
A0ABR0TQJ2,Aureobasidium pullulans,0,
A0ABR0TQ89,Aureobasidium pullulans,0,
A0ABR0TQ98,Aureobasidium pullulans,0,
A0ABR0TR71,Aureobasidium pullulans,0,
A0ABR0TRX0,Aureobasidium pullulans,0,
A0ABR0TQ97,Aureobasidium pullulans,0,
A0ABR0TQC1,Aureobasidium pullulans,0,
A0ABR0TQC2,Aureobasidium pullulans,0,
A0ABR0TQU7,Aureobasidium pullulans,0,
A0ABR0TR99,Aureobasidium pullulans,0,
A0ABR0TQP3,Aureobasidium pullulans,0,
A0ABR0TQV6,Aureobasidium pullulans,0,
A0ABR0TRV0,Aureobasidium pullulans,0,
A0ABR0TRB3,Aureobasidium pullulans,0,
A0ABR0TQE9,Aureobasidium pullulans,0,
A0ABR0TS04,Aureobasidium pullulans,0,
A0ABR0TRE4,Aureobasidium pullulans,0,
A0ABR0TQE8,Aureobasidium pullulans,0,
A0ABR0TQG9,Aureobasidium pullulans,0,
A0ABR0TS52,Aureobasidium pullulans,0,
A0ABR0TQK0,Aureobasidium pullulans,0,
A0ABR0TQJ3,Aureobasidium pullulans,0,
A0ABR0TQL3,Aureobasidium pullulans,0,
A0ABR0TQK9,Aureobasidium pullulans,0,
A0ABR0TQQ1,Aureobasidium pullulans,0,
A0ABR0TQN3,Aureobasidium pullulans,0,
A0ABR0TR64,Aureobasidium pullulans,0,
A0ABR0TQN9,Aureobasidium pullulans,0,
A0ABR0TRM3,Aureobasidium pullulans,0,
A0ABR0TQR4,Aureobasidium pullulans,0,
A0ABR0TQR5,Aureobasidium pullulans,0,
A0ABR0TSG2,Aureobasidium pullulans,0,
A0ABR0TQT0,Aureobasidium pullulans,0,
A0ABR0TRQ1,Aureobasidium pullulans,0,
A0ABR0TRU4,Aureobasidium pullulans,0,
A0ABR0TR87,Aureobasidium pullulans,0,
A0ABR0TQU9,Aureobasidium pullulans,0,
A0ABR0TSI9,Aureobasidium pullulans,0,
A0ABR0TRE8,Aureobasidium pullulans,0,
A0ABR0TR97,Aureobasidium pullulans,0,
A0ABR0TQV8,Aureobasidium pullulans,0,
A0ABR0TSJ2,Aureobasidium pullulans,0,
A0ABR0TQX7,Aureobasidium pullulans,0,
A0ABR0TRG2,Aureobasidium pullulans,0,
A0ABR0TSE3,Aureobasidium pullulans,0,
A0ABR0TQX2,Aureobasidium pullulans,0,
A0ABR0TSL6,Aureobasidium pullulans,0,
A0ABR0TSF8,Aureobasidium pullulans,0,
A0ABR0TRC7,Aureobasidium pullulans,0,
A0ABR0TSP6,Aureobasidium pullulans,0,
A0ABR0TRL1,Aureobasidium pullulans,0,
A0ABR0TSJ1,Aureobasidium pullulans,0,
A0ABR0TRF7,Aureobasidium pullulans,0,
A0ABR0TR22,Aureobasidium pullulans,0,
A0ABR0TRM4,Aureobasidium pullulans,0,
A0ABR0TRY8,Aureobasidium pullulans,0,
